run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:count,source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:count,title,"packet drop: not addressed to us, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:sum(packetBytes),,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:sum(packetBytes),source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1].mac,packetDropNotAddressedToUs:sum(packetBytes),title,"packet drop: not addressed to us, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:count,title,"packet drops: interface down, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:count,title,"packet drops: no carrier, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:sum(packetBytes),,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[1],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:last,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:last,autoWarmupFilter,false,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:last,interpolationmode,sample-hold,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:last,recordingmode,last,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:last,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:last,title,"queue length, last",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:last,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:max,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:max,recordingmode,max,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:max,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:max,title,"queue length, max",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:max,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:timeavg,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueLength:timeavg,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:last,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:last,autoWarmupFilter,false,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:last,interpolationmode,sample-hold,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:last,recordingmode,last,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:last,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:last,title,"queue bit length, last",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:last,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:max,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:max,autoWarmupFilter,false,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:max,interpolationmode,sample-hold,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:max,recordingmode,max,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:max,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:max,title,"queue bit length, max",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:max,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:timeavg,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:timeavg,title,"queue bit length, timeavg",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,queueBitLength:timeavg,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPackets:count,,,1294,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPackets:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPackets:count,source,packetPulled,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPackets:count,title,"outgoing packets, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPackets:count,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPacketLengths:sum,,,604720,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPacketLengths:sum,source,packetLength(packetPulled),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,outgoingPacketLengths:sum,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,incomingPackets:count,,,1294,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPackets:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPackets:count,source,packetPushStarted,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPackets:count,title,"incoming packets, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPackets:count,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,incomingPacketLengths:sum,,,604720,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPacketLengths:sum,source,packetLength(packetPushStarted),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,incomingPacketLengths:sum,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketsQueueOverflow:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketsQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketsQueueOverflow:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketsQueueOverflow:count,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketLengthsQueueOverflow:sum,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].queue,droppedPacketLengthsQueueOverflow:sum,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,simulated time,,,1739.4299280807,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,full-duplex,,,1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,frames/sec sent,,,0.74392189021824,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,frames/sec rcvd,,,0.76174382112765,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,bits/sec sent,,,380.88800779174,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,bits/sec rcvd,,,390.01283641735,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,rx channel idle (%),,,99.999561235559,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,rx channel utilization (%),,,0.00043876444096952,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,rxPausePkUnits:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPausePkUnits:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPausePkUnits:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPausePkUnits:count,title,"pause units received, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,rxPausePkUnits:sum,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPausePkUnits:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPausePkUnits:sum,title,"pause units received, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,txPausePkUnits:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,txPausePkUnits:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,txPausePkUnits:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,txPausePkUnits:count,title,"pause units sent, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,txPausePkUnits:sum,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,txPausePkUnits:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,txPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,txPausePkUnits:sum,title,"pause units sent, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,rxPkOk:count,,,1325,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPkOk:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPkOk:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPkOk:count,source,rxPkOk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPkOk:count,title,"packets received OK, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.clientRouter.eth[2].mac,rxPkOk:sum(packetBytes),,,84800,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.clientRouter.eth[2].mac,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
