stop_name,stop_id,stop_lat,stop_lon
Ravensburg,5886,47.78448,9.6061
Ravensburg,6038,47.784367,9.606161
Rebdorf-Hofmühle,7382,48.892216,11.169457
Rechenberg,7374,50.733925,13.55989
Rechenberg Schule,2509,50.7371,13.543867
Rechtenstein,13873,48.240417,9.554395
Rechterfeld,6023,52.838776,8.391223
Reckendorf,8810,50.019394,10.834038
Reckenfeld,10818,52.133312,7.564991
Reckenfeld,9351,52.134056,7.564479
Recklinghausen Hbf,11511,51.61636,7.20349
Recklinghausen Hbf,11535,51.616657,7.203563
Recklinghausen Hbf,5561,51.61667,7.203509
Recklinghausen Hbf,8642,51.616642,7.203707
Recklinghausen Süd,12480,51.562965,7.195754
Recklinghausen Süd,14416,51.562965,7.195754
Recklinghausen Süd,14579,51.562965,7.195754
Recklinghausen Süd,1522,51.562965,7.195754
Reckweilerhof,9343,49.60712,7.609126
Reddelich,10107,54.085285,11.849623
Rednitzhembach,11529,49.303894,11.063742
Redwitz(Rodach),4861,50.16883,11.207288
Redwitz(Rodach),8400,50.16883,11.207288
Regen,1755,48.968624,13.136465
Regensburg Alfons-Auer-Straße,1158,49.00605,12.108482
Regensburg An der Iselrinne,6996,49.001083,12.110413
Regensburg Brahmsstraße,7144,49.00371,12.10867
Regensburg Hauptbahnhof,5440,49.01348,12.101061
Regensburg Hbf,11568,49.011673,12.099617
Regensburg Hbf,12745,49.011673,12.099617
Regensburg Hbf,1382,49.011673,12.099617
Regensburg Hbf,312,49.011673,12.099617
Regensburg Hbf,329,49.011673,12.099617
Regensburg Hbf,386,49.011673,12.099617
Regensburg Hbf,4750,49.011673,12.099617
Regensburg Hbf,5068,49.011673,12.099617
Regensburg Hbf,8060,49.011673,12.099617
Regensburg Hbf,9120,49.011673,12.099617
Regensburg Hbf,9574,49.011673,12.099617
Regensburg Hermann-Geib-Straße,12077,49.010185,12.112012
Regensburg Jahnstadion,10866,48.991356,12.112838
Regensburg Johann-Hösl-Straße,3509,48.99453,12.111931
Regensburg Stobäusplatz,2804,49.013515,12.108248
Regensburg Tulpenweg,1217,48.999348,12.111132
Regensburg-Burgweinting,639,48.990726,12.146486
Regensburg-Burgweinting,724,48.990726,12.146486
Regensburg-Prüfening,11697,49.01206,12.049297
Regensburg-Prüfening,7630,49.01206,12.049297
Regensburg-Prüfening,8014,49.01206,12.049297
Regenstauf,1650,49.122158,12.125142
Regenstauf,9724,49.122158,12.125142
Regis-Breitingen,10531,51.08355,12.426039
Regis-Breitingen,363,51.08355,12.426039
Regis-Breitingen,7458,51.08355,12.426039
Rehau,13731,50.250557,12.032457
Rehau,3734,50.250557,12.032457
Rehfeld(Falkenberg),14073,51.579697,13.153752
Rehfeld(Falkenberg),687,51.579773,13.15373
Rehfelde,6230,52.52845,13.922706
Rehna,3149,53.774296,11.049539
Rehweiler,10651,49.485043,7.440548
Reichelsdorfer Keller,9352,49.368137,11.040214
Reichelsheim(Wett),10427,50.359486,8.873662
Reichelsheim(Wett),14461,50.359528,8.873592
Reichenau(Baden),5755,47.689323,9.126039
Reichenau(Baden),7903,47.68913,9.126515
"Reichenbach Kurpark, Waldbronn",12873,48.91877,8.473062
"Reichenbach Kurpark, Waldbronn",1352,48.918724,8.473188
Reichenbach(Fils),10954,48.70797,9.463733
Reichenbach(Fils),13721,48.70795,9.464706
Reichenbach(Fils),6490,48.707996,9.464707
Reichenbach(Oberlausitz),2709,51.13547,14.796362
Reichenbach(Oberlausitz),7032,51.13547,14.796362
Reichenbach(Vogtl) ob Bf,10207,50.627777,12.29312
Reichenbach(Vogtl) ob Bf,2908,50.627777,12.29312
Reichenbach(b. Ettlingen),7815,48.920483,8.479553
Reichenberg(Unterfr),6793,49.73113,9.91289
Reichenberg(Unterfr),7567,49.73113,9.91289
Reichenschwand,1581,49.51497,11.373441
Reichenschwand,2974,49.51497,11.373441
Reichersbeuern,4019,47.77464,11.635984
Reichertshausen(Ilm),3347,48.471195,11.510203
Reichertshausen(Ilm),6575,48.471195,11.510203
Reichling Dietrich,10761,47.923798,10.931168
Reichling Kirche,9369,47.923424,10.925769
Reichling Sägewerk,4319,47.921173,10.930107
Reifland-Wünschendorf,12903,50.740074,13.19467
Reihen,13750,49.216595,8.920441
Reil,14803,50.025223,7.112914
Reilsheim,11261,49.353363,8.778481
Reilsheim,1142,49.35335,8.778526
Reinbek,12073,53.508495,10.253452
Reinbek,12096,53.50839,10.253505
Reinfeld(Holst),1644,53.83033,10.494326
Reinfeld(Holst),5205,53.830414,10.494227
Reinhardsbrunn-Friedrichroda,433,50.8635,10.562728
Reinheim(Odenw),1803,49.830063,8.836206
Reinheim(Odenw),8495,49.830063,8.836206
Reinsbüttel,4078,54.181206,8.906647
Reinsdorf(Artern),5314,51.34227,11.286051
Reinsdorf(bei Nebra),4234,51.297997,11.601464
Reisen(Hess),1845,49.577908,8.720018
Reiskirchen(Kr Gi),14804,50.597916,8.830191
Reiskirchen(Kr Gi),4636,50.597828,8.830332
Reith b.Seefeld,7701,47.300846,11.200652
Rejsby st,4388,55.23,8.732178
Reken,14706,51.801846,7.049956
Reken,4525,51.80187,7.050113
Reken,6713,51.80191,7.050005
Reken-Klein Reken,12235,51.78686,7.035129
Reken-Klein Reken,14034,51.787037,7.035198
Reken-Maria Veen,7000,51.839497,7.098317
Reken-Maria Veen,9126,51.839268,7.098167
Remagen,11080,50.577213,7.229779
Remagen,2854,50.577213,7.229779
Remagen,4838,50.577213,7.229779
Remagen,9624,50.577213,7.229779
Remagen,9712,50.577213,7.229779
Remagen,9756,50.577213,7.229779
Remscheid Hbf,5502,51.177124,7.199665
Remscheid Hbf,552,51.177246,7.199647
Remscheid-Güldenwerth,14061,51.169083,7.163184
Remscheid-Güldenwerth,5231,51.16904,7.162986
Remscheid-Lennep,3486,51.19105,7.252773
Remscheid-Lennep,4731,51.190426,7.253016
Remscheid-Lüttringhausen,10130,51.215244,7.242676
Remscheid-Lüttringhausen,12937,51.215252,7.242739
Renchen,5209,48.592815,8.007313
Renchen,5665,48.592857,8.007223
Rendsburg,10610,54.302155,9.671009
Rendsburg,4527,54.302082,9.671422
Rendsburg,9588,54.302116,9.671184
Rendsburg,9796,54.30204,9.671612
Renningen,10114,48.775093,8.932664
Renningen,13417,48.775227,8.932636
Renningen,14900,48.77514,8.932664
Renningen Süd,7204,48.762672,8.932027
Renningen Süd,8910,48.762962,8.931429
Rennsteig,1739,50.61525,10.835138
Rentrisch,5308,49.25977,7.079065
Rentrisch,6741,49.25977,7.079065
Rentweinsdorf,6225,50.060093,10.814205
Rentwertshausen,1682,50.45516,10.432284
Rentwertshausen,4971,50.45516,10.432284
Rentzschmühle,8575,50.57501,12.157813
Repov,6422,50.406918,14.955566
Retzbach-Zellingen,2106,49.90515,9.814214
Retzbach-Zellingen,5183,49.90515,9.814214
Reurieth,2848,50.45979,10.653519
Reuterstadt Stavenhagen,1242,53.70689,12.913794
Reuterstadt Stavenhagen,5142,53.70692,12.9142
Reuterstadt Stavenhagen,8803,53.70692,12.9142
Reuth(b Erbendorf),11677,49.84004,12.118438
Reuth(b Erbendorf),7671,49.84004,12.118438
"Reuth(b Plauen,Vogtl)",1789,50.47586,11.954337
"Reuth(b Plauen,Vogtl)",5340,50.47586,11.954337
Reutlingen Hbf,3619,48.496277,9.209178
Reutlingen Hbf,7179,48.49659,9.209771
Reutlingen West,8136,48.492603,9.202216
Reutlingen West,8435,48.492542,9.201408
Reutlingen-Betzingen,600,48.496098,9.175662
Reutlingen-Betzingen,907,48.496567,9.174746
Reutlingen-Sondelfingen,7055,48.515087,9.236505
Reutte in Tirol,2703,47.493088,10.721652
Reutte in Tirol,5094,47.493088,10.721652
Reutte in Tirol,7082,47.493088,10.721652
Reutte in Tirol,759,47.493088,10.721652
Reutte in Tirol Schulzentrum,11022,47.489742,10.725157
Reußen,4615,51.5032,12.134346
Reußen,8051,51.5032,12.134346
Rhade,10041,51.75127,6.948091
Rhade,3761,51.75127,6.948091
Rhade,6814,51.751064,6.948226
Rheda-Wiedenbrück,1151,51.85702,8.28665
Rheda-Wiedenbrück,14519,51.85702,8.28665
Rheda-Wiedenbrück,2914,51.85702,8.28665
Rheda-Wiedenbrück,3216,51.85702,8.28665
Rheda-Wiedenbrück,8345,51.85702,8.28665
Rheinbach,6423,50.62929,6.9481
Rheinbach,6700,50.62911,6.947139
Rheinbach Römerkanal,14583,50.62829,6.968223
Rheinbach Römerkanal,1837,50.62825,6.968214
Rheinberg(Rheinl),4556,51.54231,6.592044
Rheinbrohl,10350,50.489494,7.333427
Rheinbrohl,5580,50.489494,7.333427
Rheine,11121,52.275723,7.435338
Rheine,13225,52.275837,7.434987
Rheine,13878,52.27575,7.434754
Rheine,3746,52.275818,7.434933
Rheine,5144,52.275906,7.435158
Rheine,9478,52.275265,7.435023
Rheine-Mesum,10523,52.223476,7.485284
Rheine-Mesum,7593,52.223454,7.48523
Rheinfelden(Baden),12820,47.556858,7.784369
Rheinfelden(Baden),13730,47.557,7.784351
Rheinfelden(Baden),5495,47.556896,7.78436
"Rheinhafen, Karlsruhe",11446,49.01563,8.347383
"Rheinhafen, Karlsruhe",2549,49.01558,8.347322
"Rheinhafen, Karlsruhe",8574,49.015755,8.347406
"Rheinhafenstraße, Karlsruhe",10384,49.001667,8.34525
"Rheinhafenstraße, Karlsruhe",983,49.001408,8.344873
Rheinhausen,12224,51.39349,6.705636
Rheinhausen,2023,51.393253,6.705906
Rheinhausen,6405,51.393345,6.705807
Rheinhausen Ost,4281,51.40235,6.72495
Rheinhausen Ost,899,51.401356,6.722965
Rheinsberg(Mark),909,53.092808,12.900255
"Rheinsberg, Bahnhof",9193,53.093796,12.899971
Rheinsheim,1032,49.229042,8.415507
Rheinweiler,2229,47.709595,7.531871
Rheinweiler,3882,47.709698,7.531763
Rheinzabern Alte Römerstraße,11887,49.109535,8.272999
Rheinzabern Alte Römerstraße,908,49.109535,8.273044
Rheinzabern Bf,12878,49.119804,8.274211
Rheinzabern Bf,6907,49.119797,8.274265
Rheinzabern Rappengasse,10244,49.114838,8.273291
Rheinzabern Rappengasse,11732,49.114838,8.273291
Rhens,11865,50.28152,7.620484
Rhens,4012,50.28152,7.620484
Rheydt Hbf,12033,51.162872,6.439456
Rheydt Hbf,12893,51.162872,6.439879
Rheydt Hbf,4242,51.16303,6.439564
Rheydt Hbf,6510,51.16303,6.439564
Rheydt Hbf,9268,51.162872,6.439393
Rheydt-Odenkirchen,13443,51.137848,6.446169
Rheydt-Odenkirchen,6817,51.138107,6.446382
Rheydt-Odenkirchen,8380,51.138058,6.446517
Rhöndorf,3618,50.658543,7.209744
Rhöndorf,6344,50.658516,7.209681
Ribe Noerremark st,7352,55.339905,8.775832
Ribe st,3083,55.327633,8.770304
Ribnitz-Damgarten Ost,14510,54.251015,12.487015
Ribnitz-Damgarten Ost,7668,54.251015,12.487015
Ribnitz-Damgarten West,5991,54.239178,12.436965
Ribnitz-Damgarten West,707,54.239178,12.436965
Richen(b Eppingen),6333,49.168213,8.936396
Rickling,15021,53.998985,10.168444
Ried,1021,50.458847,9.769911
Rieden Ort,58,47.995235,11.086486
Riederau,6704,47.982582,11.097153
Riederau Genesungsheim,3735,47.98024,11.097553
Riederau Rathaus,13475,47.98324,11.093358
Riedlingen,12955,48.149593,9.484927
Riedlingen,1896,48.149593,9.484927
Riedrode,11325,49.64755,8.496859
Riedseltz,14295,48.990685,7.962828
Riedstadt-Goddelau,10124,49.834175,8.490399
Riedstadt-Goddelau,4185,49.834175,8.490399
Riedstadt-Goddelau,6581,49.834255,8.490649
Riedstadt-Goddelau,735,49.834255,8.490649
Riedstadt-Wolfskehlen,13737,49.854595,8.493091
Riedstadt-Wolfskehlen,2303,49.854595,8.493091
Riegel a K Ort,4596,48.15417,7.749703
Riegel a K Ort,7666,48.15415,7.749658
Riegel am Kaiserstuhl Ort,991,48.154057,7.749943
Riegel-Malterdingen,11995,48.151894,7.770984
Riegel-Malterdingen,8065,48.15214,7.769987
Riegel-Malterdingen,9133,48.15162,7.7712
Riehen,10178,47.583157,7.652014
Riehen,7167,47.583157,7.652014
Riehen Niederholz,3274,47.56946,7.63347
Rieneck,10787,50.091663,9.664138
Rieneck,4918,50.091663,9.664138
Riesa,11020,51.309654,13.287734
Riesa,13107,51.309536,13.287395
Riesa,13739,51.30983,13.288293
Riesa,2784,51.309734,13.288329
Riesa,7483,51.309155,13.285894
Rieschweiler,6058,49.245155,7.507778
Rieseby,8703,54.54136,9.820489
Rieseby Schleibrücke Süd,6797,54.582386,9.8211
Rieste,6838,52.484936,8.010753
Riestedt,10841,51.48402,11.379856
Riestedt,13222,51.48402,11.379856
Rietheim(Württ),3433,48.03887,8.782649
Rietheim(Württ),9603,48.038925,8.782496
Rietschen,13393,51.398685,14.783918
Rietschen,14682,51.398685,14.783918
Rietz in Tirol,3369,47.291924,11.023813
"Riffelriß, Grainau",10921,47.43554,10.987337
Rimbach,10373,49.6275,8.757577
Rimbach,14949,49.627537,8.757505
Ringenwalde(Templin),648,53.057003,13.7075
Ringleben-Gebesee,13370,51.104095,10.957993
Ringleben-Gebesee,1695,51.104095,10.957993
Ringsheim/Europa-Park,106,48.248672,7.772969
Ringsheim/Europa-Park,8794,48.248688,7.772987
Rinkerode,7787,51.84575,7.688043
Rinkerode,9479,51.844364,7.689327
Rinklingen,8572,49.03671,8.673874
Rinnthal,615,49.217075,7.927918
Rinteln,11180,52.198994,9.077718
Rintheim Sinsheimer Straße,4433,49.020725,8.444658
Rintheim Sinsheimer Straße,7972,49.020985,8.445035
"Rintheim Sinsheimer Straße, Karlsruhe",7351,49.020733,8.444631
"Rintheim Sinsheimer Straße, Karlsruhe",91,49.02097,8.445062
Rippberg,4822,49.6246,9.291455
Ritschenhausen,5369,50.512863,10.429506
Ritterhude,3741,53.183556,8.753968
Ritterhude,9618,53.18363,8.753889
Rockenhausen,2110,49.62859,7.817319
Rockenhausen,2187,49.62859,7.817095
Rockenhausen,5288,49.62859,7.817256
Rockenhausen,6187,49.628384,7.81727
Rodalben,11696,49.239033,7.632446
Rodenbach(Dillkr),12178,50.774216,8.205148
Rodenbach(Dillkr),1268,50.774197,8.20529
Rodenbach(b Hanau),125,50.14733,9.012614
Rodenbach(b Hanau),8683,50.14733,9.012614
Rodenkirchen(Oldb),1888,53.401184,8.455419
Rodenkirchen(Oldb),8095,53.401398,8.455275
Rodewisch,2792,50.528652,12.395337
Rodgau-Dudenhofen,5461,50.010345,8.884606
Rodgau-Dudenhofen,7564,50.010345,8.884606
Rodgau-Hainhausen,12916,50.039787,8.875909
Rodgau-Hainhausen,3878,50.039787,8.875909
Rodgau-Jügesheim,6082,50.025764,8.878959
Rodgau-Jügesheim,7387,50.025764,8.878959
Rodgau-Nieder Roden,14912,49.997368,8.871931
Rodgau-Nieder Roden,6132,49.997368,8.871931
Rodgau-Rollwald,1010,49.988255,8.845586
Rodgau-Rollwald,6692,49.988255,8.845586
Rodgau-Weiskirchen,10869,50.052567,8.877845
Rodgau-Weiskirchen,13799,50.052567,8.877845
Rodheim v d Höhe,1486,50.267963,8.695928
Roding,11768,49.21448,12.51574
Roding,12325,49.21448,12.51574
Rodleben,11942,51.897488,12.21729
Rodleben,6818,51.897488,12.21729
Roedkaersbro st,9555,56.35285,9.500033
Roggentin,1979,54.07349,12.213144
Rohatsko,11132,50.43713,15.107543
Rohr(Thür),212,50.571587,10.515839
Rohrbach(Ilm),13471,48.606552,11.573346
Rohrbach(Ilm),7305,48.606552,11.573346
Rohrbach(Oberbay),4456,48.297962,12.551324
Rohrbach(Pfalz),5226,49.138016,8.14152
Rohrbach(Pfalz),9704,49.138016,8.14152
Rohrbach(Saar),14802,49.276737,7.157395
Rohrbach(Saar),2638,49.276737,7.157395
Rohrbach(Saar),8936,49.276737,7.157395
"Rohrbach, Heilbronner Straße",12425,49.24964,8.904963
"Rohrbach, Im Tal",5979,49.248123,8.904227
"Rohrbach, Im Tal",6583,49.248898,8.904928
"Rohrbach, Rathaus",4521,49.25197,8.903257
"Rohrbach, Rathaus",7325,49.251244,8.904442
Rohrenfeld,5392,48.72131,11.258674
Rohrenfeld,6751,48.72131,11.258674
Roigheim,12695,49.36097,9.341661
Roigheim,3617,49.36096,9.341742
Roisdorf,7165,50.753334,7.015941
Roisdorf,8895,50.753265,7.015824
Roitzsch(Bitterf),1292,51.570656,12.263188
Roitzsch(Bitterf),9175,51.570656,12.263188
Rokytnice nad Jizerou,11445,50.71209,15.422834
Rolandseck,11719,50.63138,7.206835
Rolandseck,7503,50.63138,7.206835
Rollhofen,6521,49.543716,11.335524
Romanshorn,13677,47.56552,9.379371
Rommelshausen,13228,48.81551,9.319162
Rommelshausen,6614,48.815556,9.31919
Rommerskirchen,14556,51.039963,6.700058
Rommerskirchen,158,51.039852,6.700022
Rommerskirchen,6992,51.039932,6.69959
Ronneburg(Thür),11097,50.859554,12.18172
Ronshausen,3063,50.946014,9.854425
Ronshausen,3834,50.946014,9.854425
Roodt/Syre,6794,49.6668,6.303071
Rorschach,979,47.478,9.505141
Rorschach Hafen,8643,47.47861,9.493777
Rosbach v d Höhe,14013,50.297787,8.701506
Rosbach v d Höhe,5546,50.297787,8.701506
Rosbach(Sieg),4321,50.797104,7.608174
Rosbach(Sieg),8534,50.797127,7.608209
Rosenberg(Baden),10368,49.457428,9.471217
Rosenberg(Baden),11016,49.457462,9.47119
Rosendahl-Holtwick,3937,51.99852,7.12241
Rosenheim,11356,47.850018,12.119202
Rosenheim,11357,47.850018,12.119202
Rosenheim,11467,47.850018,12.119202
Rosenheim,11851,47.850018,12.119202
Rosenheim,119,47.850018,12.119202
Rosenheim,14566,47.850018,12.119202
Rosenheim,7733,47.850018,12.119202
Rosenheim,8812,47.850018,12.119202
Rosenheim,9368,47.850018,12.119202
Rosenheim,9870,47.850018,12.119202
Rosenheim Aicherpark,12557,47.85165,12.089467
Rosenheim Hochschule,4312,47.866302,12.104178
Rosenwinkel,12545,53.03825,12.343174
Rostock Hbf,1012,54.078526,12.1304
Rostock Hbf,10575,54.078552,12.130059
Rostock Hbf,10674,54.078262,12.131398
Rostock Hbf,12983,54.07861,12.130176
Rostock Hbf,1490,54.079117,12.129736
Rostock Hbf,4020,54.07756,12.132134
Rostock Hbf,5964,54.077587,12.132206
Rostock Hbf,7126,54.07862,12.129799
Rostock Hbf,9314,54.078724,12.130823
Rostock Hbf,9902,54.078556,12.129655
Rostock Holbeinplatz,1296,54.09321,12.099489
Rostock Holbeinplatz,6880,54.093258,12.099633
Rostock Parkstraße,13073,54.085354,12.107637
Rostock Parkstraße,8609,54.085407,12.107835
Rostock Thierfelder Str.,14542,54.078,12.100226
Rostock-Bramow,12479,54.101597,12.090524
Rostock-Bramow,14075,54.10163,12.090641
Rostock-Evershagen,2581,54.12355,12.068507
Rostock-Evershagen,5756,54.12355,12.068507
Rostock-Kassebohm,5010,54.07983,12.163791
Rostock-Kassebohm,8635,54.079727,12.16397
Rostock-Lichtenhagen,13769,54.152405,12.070866
Rostock-Lichtenhagen,3874,54.152405,12.070866
Rostock-Lütten Klein,11777,54.13822,12.064985
Rostock-Lütten Klein,12968,54.13822,12.064985
Rostock-Marienehe,5654,54.111557,12.080364
Rostock-Marienehe,8410,54.111515,12.08023
Rostock-Torfbrücke,3086,54.241756,12.227735
"Rot am See, Bahnhof,Rot am See",8974,49.249325,10.030463
Rot-Malsch,2381,49.24292,8.652088
Rot-Malsch,3411,49.242504,8.652052
Rot-Malsch,6343,49.2425,8.652187
Rotava,1735,50.286823,12.53556
Rotenbach(Enz),431,48.830162,8.578903
Rotenburg a.d. Fulda,14758,50.997856,9.733344
Rotenburg a.d. Fulda,442,50.997856,9.733344
Rotenburg(Wümme),11465,53.1126,9.39044
Rotenburg(Wümme),12934,53.112404,9.391142
Rotenburg(Wümme),9608,53.112514,9.390459
Rotenhain,671,50.60162,7.893375
Roth,14646,49.241287,11.082508
Roth,2645,49.241287,11.082508
Roth,4306,49.241287,11.082508
Roth,6080,49.241287,11.082508
Roth,7438,49.241287,11.082508
Rothenburg ob der Tauber,9182,49.37669,10.1907
Rothenbürg,9413,50.310566,11.773125
Rothenstein(Saale),12172,50.851147,11.609223
Rothenstein(Saale),6987,50.851147,11.609223
Rott Kirche,8272,47.905807,10.971026
Rott Schongauer Straße,9853,47.90075,10.973451
Rott St. Ottilien,13957,47.91012,10.971295
Rott(Inn),9353,47.98817,12.136133
Rottenacker,10772,48.234882,9.694363
Rottenbach,1116,50.689453,11.169939
Rottenbach,13833,50.689453,11.169939
Rottenbach,8523,50.689453,11.169939
Rottenbach,9877,50.689453,11.169939
Rottenburg(Neckar),14068,48.472363,8.93574
Rottenburg(Neckar),6000,48.472404,8.936333
Rottendorf,10479,49.792187,10.02908
Rottendorf,1055,49.792187,10.02908
Rottendorf,341,49.792187,10.02908
Rottendorf,5223,49.792187,10.02908
Rottendorf,7793,49.792187,10.02908
Rottershausen,2546,50.166443,10.166333
Rottweil,10493,48.165527,8.63988
Rottweil,13560,48.165302,8.639295
Rottweil,14827,48.165314,8.639889
Rottweil,4646,48.165302,8.639295
Rottweil,5689,48.16566,8.639871
Rottweil,5727,48.165474,8.63988
Rottweil,6461,48.165302,8.639295
Rottweil,9252,48.165245,8.639889
Rottweil Göllsdorf,6217,48.159878,8.650929
Rottweil Neufra,12048,48.126778,8.670341
Rottweil Saline,5828,48.149166,8.645737
Rottweil Saline,7418,48.149185,8.645476
Rovensko pod Troskami,3989,50.53169,15.263976
Roztoky u Jilemnice,404,50.554592,15.489965
Roßbach(Pfalz),14577,49.57223,7.623265
Roßla,3731,51.46288,11.065487
Roßla,9388,51.46288,11.065487
Roßlau(Elbe),14423,51.884613,12.237262
Roßlau(Elbe),1593,51.884613,12.237262
Roßtal,4647,49.400696,10.898632
Roßtal,5902,49.400696,10.898632
Roßtal Wegbrücke,10214,49.39502,10.885598
Roßtal Wegbrücke,781,49.39502,10.885598
Rudersberg,12117,48.88202,9.530687
Rudersberg Nord,1924,48.88758,9.534182
Rudolstadt(Thür),358,50.71793,11.338899
Rudolstadt(Thür),6942,50.71793,11.338899
Rudolstadt-Schwarza,2292,50.69112,11.328199
Rudolstadt-Schwarza,7460,50.69112,11.328199
Ruhland,1239,51.455254,13.870026
Ruhland,3028,51.455296,13.869945
Ruhland,5470,51.455162,13.87019
Ruhland,9824,51.455208,13.870102
Ruhlsdorf-Zerpenschleuse,419,52.843216,13.541511
"Ruhlsdorf-Zerpenschleuse, Bahnhof",3955,52.843636,13.542088
Ruhmannsfelden,5474,48.989414,12.99151
Ruhpolding,12924,47.762253,12.649033
Ruhstorf,4679,48.433647,13.334949
Rumburk,13564,50.95684,14.550814
Rumburk,2963,50.956882,14.550659
Rumburk,7337,50.95684,14.550794
Rumeln,11046,51.398113,6.675979
Rumeln,12113,51.39809,6.676225
Runkel,10569,50.406002,8.158372
Runkel,14690,50.406002,8.158372
Ruppertsgrün,14124,50.575024,12.176392
Ruppertsgrün,7091,50.575024,12.176392
Rupprechtstegen,1415,49.59744,11.480483
Rupprechtstegen,5837,49.59744,11.480483
Ruschberg,8615,49.622845,7.287455
Ruschwedel,7206,53.446236,9.560356
Rutesheim,5623,48.790283,8.960352
Rutesheim,6166,48.79032,8.960325
Ruthenbeck,2471,53.54496,11.711552
Ry st,3775,56.091167,9.75868
Rybniste,10440,50.883068,14.509849
Rychnov u Jabl.n.Nisou,6222,50.683895,15.144069
Rynoltice,860,50.78696,14.82664
Rzepin,1885,52.350224,14.815073
Rätzlingen,12086,52.409035,11.123409
Rätzlingen,2768,52.409035,11.123409
Rémilly,4438,49.01435,6.39514
Röblingen am See,10884,51.462605,11.668535
Röblingen am See,7907,51.462605,11.668535
Rödental,5535,50.288364,11.031308
Rödental,8288,50.288364,11.031308
Rödental Mitte,13800,50.295734,11.050672
Rödermark-Ober Roden,11487,49.973885,8.829517
Rödermark-Ober Roden,14673,49.973885,8.829517
Rödermark-Ober Roden,4284,49.973885,8.829517
Rödermark-Ober Roden,7049,49.973885,8.829517
Rödermark-Urberach,3301,49.97479,8.798594
Rödermark-Urberach,377,49.97479,8.798594
Rödlitz-Hohndorf,6962,50.7422,12.65419
Röhrmoos,7878,48.33391,11.44468
Röhrmoos,9140,48.33391,11.444555
Röhrmoos,9937,48.333317,11.44477
Römerkessel,6666,47.956432,10.862042
Rönshausen,3669,50.47851,9.743152
Röslau,11392,50.075096,11.994091
Röslau,6542,50.075096,11.994091
Rösrath,10247,50.90132,7.182713
Rösrath,11355,50.90185,7.182731
Rösrath-Stümpen,11741,50.898594,7.159438
Röt,4717,48.555466,8.397356
Rötenbach(Baden),7006,47.89283,8.290057
Rötgesbüttel,5264,52.416016,10.524285
Rötgesbüttel,9513,52.416172,10.52432
Röthenbach(Allgäu),13473,47.620617,9.953543
Röthenbach(Allgäu),3988,47.620617,9.953543
Röthenbach(Allgäu),9787,47.620617,9.953543
Röthenbach(Oberpf),9426,49.623543,11.995583
Röthenbach(Pegnitz),10706,49.4794,11.231104
Röthenbach(Pegnitz),12471,49.4794,11.231104
Röthenbach-Seespitze,14668,49.491524,11.26149
Röthenbach-Seespitze,7604,49.491524,11.26149
Röthenbach-Steinberg,12470,49.483364,11.246167
Röthenbach-Steinberg,4741,49.483364,11.246167
Rövershagen,13931,54.17611,12.247675
Rövershagen,3533,54.175472,12.247352
Rövershagen,8080,54.1755,12.24728
Rückersbacher Schlucht,6143,50.019627,9.057186
Rückersbacher Schlucht,6530,50.019627,9.057186
Rückersdorf,10848,51.566692,13.574295
Rückersdorf(Mfr),10257,49.491203,11.231788
Rückersdorf(Mfr),9281,49.491203,11.231788
Rüdesheim(Rhein),1340,49.977142,7.915509
Rüdesheim(Rhein),3622,49.977142,7.915509
Rüdnitz,7210,52.71699,13.635631
Rüdnitz,7757,52.71695,13.635748
Rülzheim Bf,1080,49.160805,8.290237
Rülzheim Bf,12203,49.16077,8.290273
Rülzheim Freizeitzentrum,2795,49.15085,8.279215
Rülzheim Freizeitzentrum,8686,49.15217,8.279467
Ründeroth,11379,50.994717,7.464973
Ründeroth,8825,50.995075,7.465132
Ründeroth,9883,50.994774,7.46482
"Rüppurr Battstraße, Karlsruhe",7279,48.96525,8.404808
"Rüppurr Ostendorfplatz, Karlsruhe",8763,48.975765,8.406614
"Rüppurr Tulpenstraße, Karlsruhe",2845,48.97107,8.404045
"Rüppurrer Tor, Karlsruhe",3,49.005615,8.410432
"Rüppurrer Tor, Karlsruhe",307,49.004826,8.410333
"Rüppurrer Tor, Karlsruhe",8090,49.00588,8.409767
Rüsselbach,3392,49.608738,11.231771
Rüsselsheim,4571,49.992016,8.41414
Rüsselsheim,5890,49.992016,8.41414
Rüsselsheim Opelwerk,10678,49.988205,8.400591
Rüsselsheim Opelwerk,14459,49.988205,8.400591
Rüsselsheim Opelwerk,5117,49.988205,8.400591
S Adlershof,3662,52.434944,13.541382
S Adlershof,4156,52.434868,13.541224
S Ahrensfelde Bhf,100,52.57135,13.565592
S Ahrensfelde Bhf,4542,52.57132,13.565711
S Alt-Reinickendorf,2420,52.577778,13.351235
S Altglienicke,9623,52.40736,13.558798
S Altglienicke,9815,52.40731,13.558877
S Anhalter Bahnhof,11327,52.503544,13.381498
S Anhalter Bahnhof,12148,52.503563,13.381396
S Anhalter Bahnhof,8670,52.503513,13.381617
S Attilastr.,2779,52.4479,13.360727
S Attilastr.,4340,52.44793,13.360892
S Babelsberg,12864,52.391426,13.092776
S Babelsberg,3034,52.391342,13.092809
S Baumschulenweg,10425,52.467495,13.489615
S Baumschulenweg,11047,52.467537,13.489686
S Baumschulenweg,6252,52.467636,13.489731
S Bellevue,13950,52.519947,13.34809
S Bellevue,2424,52.52001,13.348101
S Bergfelde,14010,52.67013,13.320479
